order_id,is_anomaly,true_issue_type,split,notes
00000000-0000-4000-8000-000000000520,True,MISSING_SETTLEMENT,dev,
00000000-0000-4000-8000-000000000521,True,MISSING_SETTLEMENT,test,
00000000-0000-4000-8000-000000000522,True,TIMING,dev,
00000000-0000-4000-8000-000000000523,False,,dev,
00000000-0000-4000-8000-000000000524,False,,test,
00000000-0000-4000-8000-000000000525,False,,dev,
00000000-0000-4000-8000-000000000526,True,TIMING,dev,
00000000-0000-4000-8000-000000000527,False,,test,
00000000-0000-4000-8000-000000000528,False,,test,
00000000-0000-4000-8000-000000000529,True,DUPLICATE,dev,
00000000-0000-4000-8000-000000000530,True,AMOUNT_MISMATCH,test,
00000000-0000-4000-8000-000000000531,False,,dev,
00000000-0000-4000-8000-000000000532,False,,dev,
00000000-0000-4000-8000-000000000533,False,,dev,
00000000-0000-4000-8000-000000000534,False,,dev,
00000000-0000-4000-8000-000000000535,True,REFUND,dev,
00000000-0000-4000-8000-000000000536,False,,dev,
00000000-0000-4000-8000-000000000537,False,,dev,
00000000-0000-4000-8000-000000000538,False,,test,
00000000-0000-4000-8000-000000000539,True,DUPLICATE,dev,
00000000-0000-4000-8000-000000000540,False,,test,
00000000-0000-4000-8000-000000000541,False,,dev,
00000000-0000-4000-8000-000000000542,False,,dev,
00000000-0000-4000-8000-000000000543,False,,dev,
00000000-0000-4000-8000-000000000544,False,,dev,
00000000-0000-4000-8000-000000000545,False,,dev,
00000000-0000-4000-8000-000000000546,False,,dev,
00000000-0000-4000-8000-000000000547,False,,dev,
00000000-0000-4000-8000-000000000548,False,,dev,
00000000-0000-4000-8000-000000000549,True,TIMING,dev,
00000000-0000-4000-8000-000000000550,False,,dev,
00000000-0000-4000-8000-000000000551,False,,dev,
00000000-0000-4000-8000-000000000552,False,,dev,
00000000-0000-4000-8000-000000000553,True,FEE_MISMATCH,dev,
00000000-0000-4000-8000-000000000554,False,,dev,
00000000-0000-4000-8000-000000000555,False,,dev,
00000000-0000-4000-8000-000000000556,False,,dev,
00000000-0000-4000-8000-000000000557,True,MISSING_SETTLEMENT,dev,
00000000-0000-4000-8000-000000000558,False,,dev,
00000000-0000-4000-8000-000000000559,False,,dev,
00000000-0000-4000-8000-000000000560,False,,dev,
00000000-0000-4000-8000-000000000561,True,REFUND,dev,
00000000-0000-4000-8000-000000000562,False,,test,
00000000-0000-4000-8000-000000000563,True,MISSING_SETTLEMENT,dev,
00000000-0000-4000-8000-000000000564,True,FEE_MISMATCH,dev,
00000000-0000-4000-8000-000000000565,True,TIMING,dev,
00000000-0000-4000-8000-000000000566,False,,dev,
00000000-0000-4000-8000-000000000567,False,,dev,
00000000-0000-4000-8000-000000000568,False,,test,
00000000-0000-4000-8000-000000000569,False,,test,
00000000-0000-4000-8000-000000000570,False,,test,
00000000-0000-4000-8000-000000000571,False,,dev,
00000000-0000-4000-8000-000000000572,True,REFUND,dev,
00000000-0000-4000-8000-000000000573,True,MISSING_SETTLEMENT,dev,
00000000-0000-4000-8000-000000000574,False,,dev,
00000000-0000-4000-8000-000000000575,False,,dev,
00000000-0000-4000-8000-000000000576,True,REFUND,dev,
00000000-0000-4000-8000-000000000577,False,,dev,
00000000-0000-4000-8000-000000000578,False,,test,
00000000-0000-4000-8000-000000000579,False,,test,
00000000-0000-4000-8000-000000000580,True,TIMING,test,
00000000-0000-4000-8000-000000000581,False,,dev,
00000000-0000-4000-8000-000000000582,True,MISSING_SETTLEMENT,dev,
00000000-0000-4000-8000-000000000583,False,,dev,
00000000-0000-4000-8000-000000000584,False,,dev,
00000000-0000-4000-8000-000000000585,False,,dev,
00000000-0000-4000-8000-000000000586,False,,dev,
00000000-0000-4000-8000-000000000587,False,,dev,
00000000-0000-4000-8000-000000000588,False,,dev,
00000000-0000-4000-8000-000000000589,True,DUPLICATE,dev,
00000000-0000-4000-8000-000000000590,False,,dev,
00000000-0000-4000-8000-000000000591,False,,dev,
00000000-0000-4000-8000-000000000592,False,,dev,
00000000-0000-4000-8000-000000000593,False,,dev,
00000000-0000-4000-8000-000000000594,False,,dev,
00000000-0000-4000-8000-000000000595,False,,test,
00000000-0000-4000-8000-000000000596,False,,dev,
00000000-0000-4000-8000-000000000597,False,,test,
00000000-0000-4000-8000-000000000598,False,,dev,
00000000-0000-4000-8000-000000000599,False,,test,
00000000-0000-4000-8000-000000000600,True,AMOUNT_MISMATCH,dev,
00000000-0000-4000-8000-000000000601,False,,test,
00000000-0000-4000-8000-000000000602,False,,dev,
00000000-0000-4000-8000-000000000603,True,REFUND,dev,
00000000-0000-4000-8000-000000000604,False,,dev,
00000000-0000-4000-8000-000000000605,False,,dev,
00000000-0000-4000-8000-000000000606,False,,dev,
00000000-0000-4000-8000-000000000607,True,AMOUNT_MISMATCH,dev,
00000000-0000-4000-8000-000000000608,True,DUPLICATE,dev,
00000000-0000-4000-8000-000000000609,False,,test,
00000000-0000-4000-8000-000000000610,False,,dev,
00000000-0000-4000-8000-000000000611,False,,test,
00000000-0000-4000-8000-000000000612,False,,test,
00000000-0000-4000-8000-000000000613,True,AMOUNT_MISMATCH,dev,
00000000-0000-4000-8000-000000000614,False,,dev,
00000000-0000-4000-8000-000000000615,False,,dev,
00000000-0000-4000-8000-000000000616,True,AMOUNT_MISMATCH,dev,
00000000-0000-4000-8000-000000000617,True,TIMING,dev,
00000000-0000-4000-8000-000000000618,False,,dev,
00000000-0000-4000-8000-000000000619,False,,dev,
00000000-0000-4000-8000-000000000620,False,,dev,
00000000-0000-4000-8000-000000000621,False,,dev,
00000000-0000-4000-8000-000000000622,True,AMOUNT_MISMATCH,dev,
00000000-0000-4000-8000-000000000623,False,,test,
00000000-0000-4000-8000-000000000624,False,,dev,
00000000-0000-4000-8000-000000000625,False,,dev,
00000000-0000-4000-8000-000000000626,False,,dev,
00000000-0000-4000-8000-000000000627,False,,dev,
00000000-0000-4000-8000-000000000628,False,,dev,
00000000-0000-4000-8000-000000000629,True,FEE_MISMATCH,test,
00000000-0000-4000-8000-000000000630,False,,dev,
00000000-0000-4000-8000-000000000631,False,,dev,
00000000-0000-4000-8000-000000000632,False,,dev,
00000000-0000-4000-8000-000000000633,True,DUPLICATE,dev,
00000000-0000-4000-8000-000000000634,True,MISSING_SETTLEMENT,dev,
00000000-0000-4000-8000-000000000635,True,FEE_MISMATCH,test,
00000000-0000-4000-8000-000000000636,False,,dev,
00000000-0000-4000-8000-000000000637,False,,dev,
00000000-0000-4000-8000-000000000638,True,AMOUNT_MISMATCH,dev,
00000000-0000-4000-8000-000000000639,False,,dev,
00000000-0000-4000-8000-000000000640,False,,dev,
00000000-0000-4000-8000-000000000641,False,,dev,
00000000-0000-4000-8000-000000000642,False,,test,
00000000-0000-4000-8000-000000000643,False,,dev,
00000000-0000-4000-8000-000000000644,False,,dev,
00000000-0000-4000-8000-000000000645,True,AMOUNT_MISMATCH,test,
00000000-0000-4000-8000-000000000646,False,,test,
00000000-0000-4000-8000-000000000647,False,,test,
00000000-0000-4000-8000-000000000648,False,,test,
00000000-0000-4000-8000-000000000649,False,,dev,
00000000-0000-4000-8000-000000000650,False,,dev,
00000000-0000-4000-8000-000000000651,False,,dev,
00000000-0000-4000-8000-000000000652,True,DUPLICATE,test,
00000000-0000-4000-8000-000000000653,False,,dev,
00000000-0000-4000-8000-000000000654,False,,dev,
00000000-0000-4000-8000-000000000655,True,TIMING,dev,
00000000-0000-4000-8000-000000000656,False,,dev,
00000000-0000-4000-8000-000000000657,False,,test,
00000000-0000-4000-8000-000000000658,True,DUPLICATE,dev,
00000000-0000-4000-8000-000000000659,False,,dev,
00000000-0000-4000-8000-000000000660,False,,dev,
00000000-0000-4000-8000-000000000661,True,AMOUNT_MISMATCH,dev,
00000000-0000-4000-8000-000000000662,False,,dev,
00000000-0000-4000-8000-000000000663,False,,dev,
00000000-0000-4000-8000-000000000664,False,,dev,
00000000-0000-4000-8000-000000000665,True,FEE_MISMATCH,test,
00000000-0000-4000-8000-000000000666,False,,dev,
00000000-0000-4000-8000-000000000667,False,,dev,
00000000-0000-4000-8000-000000000668,True,TIMING,dev,
00000000-0000-4000-8000-000000000669,False,,dev,
00000000-0000-4000-8000-000000000670,False,,dev,
00000000-0000-4000-8000-000000000671,False,,dev,
00000000-0000-4000-8000-000000000672,False,,dev,
00000000-0000-4000-8000-000000000673,True,TIMING,dev,
00000000-0000-4000-8000-000000000674,False,,dev,
00000000-0000-4000-8000-000000000675,False,,dev,
00000000-0000-4000-8000-000000000676,False,,test,
00000000-0000-4000-8000-000000000677,False,,test,
00000000-0000-4000-8000-000000000678,True,DUPLICATE,dev,
00000000-0000-4000-8000-000000000679,False,,test,
00000000-0000-4000-8000-000000000680,False,,dev,
00000000-0000-4000-8000-000000000681,True,MISSING_SETTLEMENT,dev,
00000000-0000-4000-8000-000000000682,False,,dev,
00000000-0000-4000-8000-000000000683,True,TIMING,test,
00000000-0000-4000-8000-000000000684,True,MISSING_SETTLEMENT,dev,
00000000-0000-4000-8000-000000000685,False,,dev,
00000000-0000-4000-8000-000000000686,True,REFUND,dev,
00000000-0000-4000-8000-000000000687,False,,dev,
00000000-0000-4000-8000-000000000688,False,,dev,
00000000-0000-4000-8000-000000000689,False,,dev,
00000000-0000-4000-8000-000000000690,False,,dev,
00000000-0000-4000-8000-000000000691,False,,dev,
00000000-0000-4000-8000-000000000692,False,,test,
00000000-0000-4000-8000-000000000693,False,,dev,
00000000-0000-4000-8000-000000000694,False,,dev,
00000000-0000-4000-8000-000000000695,False,,dev,
00000000-0000-4000-8000-000000000696,False,,dev,
00000000-0000-4000-8000-000000000697,False,,dev,
00000000-0000-4000-8000-000000000698,False,,dev,
00000000-0000-4000-8000-000000000699,True,FEE_MISMATCH,dev,
00000000-0000-4000-8000-000000000700,False,,dev,
00000000-0000-4000-8000-000000000701,False,,dev,
00000000-0000-4000-8000-000000000702,False,,dev,
00000000-0000-4000-8000-000000000703,True,REFUND,test,
00000000-0000-4000-8000-000000000704,False,,dev,
00000000-0000-4000-8000-000000000705,False,,dev,
00000000-0000-4000-8000-000000000706,False,,dev,
00000000-0000-4000-8000-000000000707,False,,dev,
00000000-0000-4000-8000-000000000708,False,,dev,
00000000-0000-4000-8000-000000000709,False,,dev,
00000000-0000-4000-8000-000000000710,False,,dev,
00000000-0000-4000-8000-000000000711,False,,test,
00000000-0000-4000-8000-000000000712,False,,dev,
00000000-0000-4000-8000-000000000713,True,FEE_MISMATCH,dev,
00000000-0000-4000-8000-000000000714,False,,dev,
00000000-0000-4000-8000-000000000715,True,FEE_MISMATCH,dev,
00000000-0000-4000-8000-000000000716,False,,test,
00000000-0000-4000-8000-000000000717,False,,dev,
00000000-0000-4000-8000-000000000718,False,,test,
00000000-0000-4000-8000-000000000719,False,,test,
00000000-0000-4000-8000-000000000720,False,,dev,
00000000-0000-4000-8000-000000000721,False,,dev,
00000000-0000-4000-8000-000000000722,True,AMOUNT_MISMATCH,dev,
00000000-0000-4000-8000-000000000723,False,,dev,
00000000-0000-4000-8000-000000000724,True,AMOUNT_MISMATCH,dev,
00000000-0000-4000-8000-000000000725,False,,dev,
00000000-0000-4000-8000-000000000726,False,,dev,
00000000-0000-4000-8000-000000000727,False,,dev,
00000000-0000-4000-8000-000000000728,False,,test,
00000000-0000-4000-8000-000000000729,False,,dev,
00000000-0000-4000-8000-000000000730,True,TIMING,dev,
00000000-0000-4000-8000-000000000731,False,,dev,
00000000-0000-4000-8000-000000000732,False,,dev,
00000000-0000-4000-8000-000000000733,False,,dev,
00000000-0000-4000-8000-000000000734,False,,test,
00000000-0000-4000-8000-000000000735,False,,dev,
00000000-0000-4000-8000-000000000736,False,,test,
00000000-0000-4000-8000-000000000737,True,MISSING_SETTLEMENT,dev,
00000000-0000-4000-8000-000000000738,False,,test,
00000000-0000-4000-8000-000000000739,False,,dev,
00000000-0000-4000-8000-000000000740,False,,dev,
00000000-0000-4000-8000-000000000741,False,,dev,
00000000-0000-4000-8000-000000000742,False,,dev,
00000000-0000-4000-8000-000000000743,False,,dev,
00000000-0000-4000-8000-000000000744,True,MISSING_SETTLEMENT,dev,
00000000-0000-4000-8000-000000000745,True,TIMING,dev,
00000000-0000-4000-8000-000000000746,False,,test,
00000000-0000-4000-8000-000000000747,True,AMOUNT_MISMATCH,dev,
00000000-0000-4000-8000-000000000748,False,,dev,
00000000-0000-4000-8000-000000000749,False,,dev,
00000000-0000-4000-8000-000000000750,False,,dev,
00000000-0000-4000-8000-000000000751,False,,dev,
00000000-0000-4000-8000-000000000752,True,REFUND,dev,
00000000-0000-4000-8000-000000000753,True,FEE_MISMATCH,dev,
00000000-0000-4000-8000-000000000754,True,AMOUNT_MISMATCH,dev,
00000000-0000-4000-8000-000000000755,False,,dev,
00000000-0000-4000-8000-000000000756,False,,test,
00000000-0000-4000-8000-000000000757,False,,test,
00000000-0000-4000-8000-000000000758,True,AMOUNT_MISMATCH,dev,
00000000-0000-4000-8000-000000000759,False,,test,
00000000-0000-4000-8000-000000000760,False,,dev,
00000000-0000-4000-8000-000000000761,False,,dev,
00000000-0000-4000-8000-000000000762,False,,dev,
00000000-0000-4000-8000-000000000763,False,,dev,
00000000-0000-4000-8000-000000000764,False,,dev,
00000000-0000-4000-8000-000000000765,False,,test,
00000000-0000-4000-8000-000000000766,False,,dev,
00000000-0000-4000-8000-000000000767,False,,dev,
00000000-0000-4000-8000-000000000768,False,,dev,
00000000-0000-4000-8000-000000000769,False,,test,
00000000-0000-4000-8000-000000000770,True,REFUND,dev,
00000000-0000-4000-8000-000000000771,True,AMOUNT_MISMATCH,dev,
00000000-0000-4000-8000-000000000772,False,,dev,
00000000-0000-4000-8000-000000000773,False,,test,
00000000-0000-4000-8000-000000000774,False,,dev,
00000000-0000-4000-8000-000000000775,False,,dev,
00000000-0000-4000-8000-000000000776,False,,dev,
00000000-0000-4000-8000-000000000777,True,MISSING_SETTLEMENT,test,
00000000-0000-4000-8000-000000000778,False,,dev,
00000000-0000-4000-8000-000000000779,False,,test,
00000000-0000-4000-8000-000000000780,False,,dev,
00000000-0000-4000-8000-000000000781,False,,dev,
00000000-0000-4000-8000-000000000782,False,,dev,
00000000-0000-4000-8000-000000000783,False,,dev,
00000000-0000-4000-8000-000000000784,False,,dev,
00000000-0000-4000-8000-000000000785,False,,dev,
00000000-0000-4000-8000-000000000786,True,MISSING_SETTLEMENT,dev,
00000000-0000-4000-8000-000000000787,False,,dev,
00000000-0000-4000-8000-000000000788,True,AMOUNT_MISMATCH,test,
00000000-0000-4000-8000-000000000789,True,TIMING,test,
00000000-0000-4000-8000-000000000790,True,DUPLICATE,dev,
00000000-0000-4000-8000-000000000791,True,MISSING_SETTLEMENT,dev,
00000000-0000-4000-8000-000000000792,True,TIMING,dev,
00000000-0000-4000-8000-000000000793,False,,dev,
00000000-0000-4000-8000-000000000794,False,,dev,
00000000-0000-4000-8000-000000000795,False,,dev,
00000000-0000-4000-8000-000000000796,False,,dev,
00000000-0000-4000-8000-000000000797,False,,dev,
00000000-0000-4000-8000-000000000798,True,FEE_MISMATCH,dev,
00000000-0000-4000-8000-000000000799,False,,dev,
00000000-0000-4000-8000-000000000800,True,REFUND,dev,
00000000-0000-4000-8000-000000000801,False,,dev,
00000000-0000-4000-8000-000000000802,False,,dev,
00000000-0000-4000-8000-000000000803,False,,dev,
00000000-0000-4000-8000-000000000804,True,DUPLICATE,dev,
00000000-0000-4000-8000-000000000805,False,,dev,
00000000-0000-4000-8000-000000000806,False,,dev,
00000000-0000-4000-8000-000000000807,True,REFUND,test,
00000000-0000-4000-8000-000000000808,True,TIMING,dev,
00000000-0000-4000-8000-000000000809,True,REFUND,dev,
00000000-0000-4000-8000-000000000810,False,,dev,
00000000-0000-4000-8000-000000000811,True,FEE_MISMATCH,dev,
00000000-0000-4000-8000-000000000812,True,DUPLICATE,test,
00000000-0000-4000-8000-000000000813,True,FEE_MISMATCH,dev,
00000000-0000-4000-8000-000000000814,True,REFUND,test,
00000000-0000-4000-8000-000000000815,False,,test,
00000000-0000-4000-8000-000000000816,False,,dev,
00000000-0000-4000-8000-000000000817,False,,dev,
00000000-0000-4000-8000-000000000818,True,MISSING_SETTLEMENT,dev,
00000000-0000-4000-8000-000000000819,False,,dev,
00000000-0000-4000-8000-000000000820,False,,dev,
00000000-0000-4000-8000-000000000821,False,,dev,
00000000-0000-4000-8000-000000000822,False,,test,
00000000-0000-4000-8000-000000000823,False,,dev,
00000000-0000-4000-8000-000000000824,True,TIMING,dev,
00000000-0000-4000-8000-000000000825,False,,dev,
00000000-0000-4000-8000-000000000826,False,,dev,
00000000-0000-4000-8000-000000000827,False,,dev,
00000000-0000-4000-8000-000000000828,False,,dev,
00000000-0000-4000-8000-000000000829,True,REFUND,dev,
00000000-0000-4000-8000-000000000830,False,,dev,
00000000-0000-4000-8000-000000000831,True,MISSING_SETTLEMENT,dev,
00000000-0000-4000-8000-000000000832,True,REFUND,dev,
00000000-0000-4000-8000-000000000833,False,,dev,
00000000-0000-4000-8000-000000000834,False,,dev,
00000000-0000-4000-8000-000000000835,False,,test,
00000000-0000-4000-8000-000000000836,False,,test,
00000000-0000-4000-8000-000000000837,True,FEE_MISMATCH,dev,
00000000-0000-4000-8000-000000000838,False,,dev,
00000000-0000-4000-8000-000000000839,False,,test,
00000000-0000-4000-8000-000000000840,False,,test,
00000000-0000-4000-8000-000000000841,False,,dev,
00000000-0000-4000-8000-000000000842,True,DUPLICATE,dev,
00000000-0000-4000-8000-000000000843,True,REFUND,dev,
00000000-0000-4000-8000-000000000844,False,,dev,
00000000-0000-4000-8000-000000000845,False,,dev,
00000000-0000-4000-8000-000000000846,False,,test,
00000000-0000-4000-8000-000000000847,False,,dev,
00000000-0000-4000-8000-000000000848,True,FEE_MISMATCH,dev,
00000000-0000-4000-8000-000000000849,False,,dev,
00000000-0000-4000-8000-000000000850,False,,dev,
00000000-0000-4000-8000-000000000851,True,TIMING,test,
00000000-0000-4000-8000-000000000852,True,FEE_MISMATCH,dev,
00000000-0000-4000-8000-000000000853,False,,dev,
00000000-0000-4000-8000-000000000854,True,TIMING,test,
00000000-0000-4000-8000-000000000855,False,,test,
00000000-0000-4000-8000-000000000856,False,,dev,
00000000-0000-4000-8000-000000000857,False,,dev,
00000000-0000-4000-8000-000000000858,False,,dev,
00000000-0000-4000-8000-000000000859,False,,dev,
00000000-0000-4000-8000-000000000860,False,,dev,
00000000-0000-4000-8000-000000000861,False,,dev,
00000000-0000-4000-8000-000000000862,False,,test,
00000000-0000-4000-8000-000000000863,False,,dev,
00000000-0000-4000-8000-000000000864,False,,dev,
00000000-0000-4000-8000-000000000865,False,,dev,
00000000-0000-4000-8000-000000000866,False,,dev,
00000000-0000-4000-8000-000000000867,False,,dev,
00000000-0000-4000-8000-000000000868,False,,dev,
00000000-0000-4000-8000-000000000869,False,,dev,
00000000-0000-4000-8000-000000000870,False,,dev,
00000000-0000-4000-8000-000000000871,True,MISSING_SETTLEMENT,dev,
00000000-0000-4000-8000-000000000872,True,TIMING,dev,
00000000-0000-4000-8000-000000000873,True,AMOUNT_MISMATCH,dev,
00000000-0000-4000-8000-000000000874,False,,dev,
00000000-0000-4000-8000-000000000875,False,,dev,
00000000-0000-4000-8000-000000000876,True,MISSING_SETTLEMENT,dev,
00000000-0000-4000-8000-000000000877,True,FEE_MISMATCH,test,
00000000-0000-4000-8000-000000000878,True,AMOUNT_MISMATCH,dev,
00000000-0000-4000-8000-000000000879,False,,dev,
00000000-0000-4000-8000-000000000880,False,,dev,
00000000-0000-4000-8000-000000000881,False,,dev,
00000000-0000-4000-8000-000000000882,False,,dev,
00000000-0000-4000-8000-000000000883,False,,test,
00000000-0000-4000-8000-000000000884,False,,dev,
00000000-0000-4000-8000-000000000885,False,,test,
00000000-0000-4000-8000-000000000886,False,,dev,
00000000-0000-4000-8000-000000000887,False,,test,
00000000-0000-4000-8000-000000000888,False,,dev,
00000000-0000-4000-8000-000000000889,True,TIMING,dev,
00000000-0000-4000-8000-000000000890,False,,dev,
00000000-0000-4000-8000-000000000891,False,,dev,
00000000-0000-4000-8000-000000000892,False,,dev,
00000000-0000-4000-8000-000000000893,True,DUPLICATE,test,
00000000-0000-4000-8000-000000000894,False,,dev,
00000000-0000-4000-8000-000000000895,False,,dev,
00000000-0000-4000-8000-000000000896,False,,dev,
00000000-0000-4000-8000-000000000897,False,,dev,
00000000-0000-4000-8000-000000000898,True,TIMING,dev,
00000000-0000-4000-8000-000000000899,False,,dev,
00000000-0000-4000-8000-000000000900,False,,dev,
00000000-0000-4000-8000-000000000901,False,,dev,
00000000-0000-4000-8000-000000000902,False,,dev,
00000000-0000-4000-8000-000000000903,False,,dev,
00000000-0000-4000-8000-000000000904,False,,dev,
00000000-0000-4000-8000-000000000905,False,,dev,
00000000-0000-4000-8000-000000000906,True,AMOUNT_MISMATCH,dev,
00000000-0000-4000-8000-000000000907,False,,test,
00000000-0000-4000-8000-000000000908,False,,dev,
00000000-0000-4000-8000-000000000909,True,REFUND,dev,
00000000-0000-4000-8000-000000000910,True,REFUND,dev,
00000000-0000-4000-8000-000000000911,False,,dev,
00000000-0000-4000-8000-000000000912,True,DUPLICATE,dev,
00000000-0000-4000-8000-000000000913,True,TIMING,dev,
00000000-0000-4000-8000-000000000914,True,AMOUNT_MISMATCH,dev,
00000000-0000-4000-8000-000000000915,False,,dev,
00000000-0000-4000-8000-000000000916,False,,dev,
00000000-0000-4000-8000-000000000917,True,FEE_MISMATCH,dev,
00000000-0000-4000-8000-000000000918,False,,dev,
00000000-0000-4000-8000-000000000919,False,,dev,
00000000-0000-4000-8000-000000000920,False,,dev,
00000000-0000-4000-8000-000000000921,False,,dev,
00000000-0000-4000-8000-000000000922,False,,dev,
00000000-0000-4000-8000-000000000923,False,,dev,
00000000-0000-4000-8000-000000000924,False,,dev,
00000000-0000-4000-8000-000000000925,False,,dev,
00000000-0000-4000-8000-000000000926,True,DUPLICATE,dev,
00000000-0000-4000-8000-000000000927,True,DUPLICATE,dev,
00000000-0000-4000-8000-000000000928,False,,dev,
00000000-0000-4000-8000-000000000929,False,,dev,
00000000-0000-4000-8000-000000000930,True,AMOUNT_MISMATCH,dev,
00000000-0000-4000-8000-000000000931,False,,dev,
00000000-0000-4000-8000-000000000932,False,,test,
00000000-0000-4000-8000-000000000933,False,,dev,
00000000-0000-4000-8000-000000000934,False,,dev,
00000000-0000-4000-8000-000000000935,False,,test,
00000000-0000-4000-8000-000000000936,False,,dev,
00000000-0000-4000-8000-000000000937,False,,dev,
00000000-0000-4000-8000-000000000938,False,,dev,
00000000-0000-4000-8000-000000000939,False,,dev,
00000000-0000-4000-8000-000000000940,True,MISSING_SETTLEMENT,dev,
00000000-0000-4000-8000-000000000941,False,,dev,
00000000-0000-4000-8000-000000000942,False,,dev,
00000000-0000-4000-8000-000000000943,False,,test,
00000000-0000-4000-8000-000000000944,True,AMOUNT_MISMATCH,dev,
00000000-0000-4000-8000-000000000945,False,,dev,
00000000-0000-4000-8000-000000000946,False,,dev,
00000000-0000-4000-8000-000000000947,False,,dev,
00000000-0000-4000-8000-000000000948,False,,dev,
00000000-0000-4000-8000-000000000949,True,TIMING,dev,
00000000-0000-4000-8000-000000000950,False,,dev,
00000000-0000-4000-8000-000000000951,True,FEE_MISMATCH,dev,
00000000-0000-4000-8000-000000000952,False,,dev,
00000000-0000-4000-8000-000000000953,False,,dev,
00000000-0000-4000-8000-000000000954,True,TIMING,dev,
00000000-0000-4000-8000-000000000955,False,,test,
00000000-0000-4000-8000-000000000956,True,TIMING,test,
00000000-0000-4000-8000-000000000957,False,,test,
00000000-0000-4000-8000-000000000958,False,,dev,
00000000-0000-4000-8000-000000000959,True,MISSING_SETTLEMENT,dev,
00000000-0000-4000-8000-000000000960,True,FEE_MISMATCH,dev,
00000000-0000-4000-8000-000000000961,False,,dev,
00000000-0000-4000-8000-000000000962,True,DUPLICATE,dev,
00000000-0000-4000-8000-000000000963,True,MISSING_SETTLEMENT,dev,
00000000-0000-4000-8000-000000000964,False,,test,
00000000-0000-4000-8000-000000000965,False,,dev,
00000000-0000-4000-8000-000000000966,False,,dev,
00000000-0000-4000-8000-000000000967,False,,dev,
00000000-0000-4000-8000-000000000968,False,,dev,
00000000-0000-4000-8000-000000000969,True,TIMING,dev,
00000000-0000-4000-8000-000000000970,False,,dev,
00000000-0000-4000-8000-000000000971,False,,test,
00000000-0000-4000-8000-000000000972,False,,dev,
00000000-0000-4000-8000-000000000973,False,,dev,
00000000-0000-4000-8000-000000000974,False,,test,
00000000-0000-4000-8000-000000000975,False,,dev,
00000000-0000-4000-8000-000000000976,False,,dev,
00000000-0000-4000-8000-000000000977,False,,dev,
00000000-0000-4000-8000-000000000978,False,,dev,
00000000-0000-4000-8000-000000000979,False,,dev,
00000000-0000-4000-8000-000000000980,False,,dev,
00000000-0000-4000-8000-000000000981,False,,dev,
00000000-0000-4000-8000-000000000982,False,,dev,
00000000-0000-4000-8000-000000000983,False,,dev,
00000000-0000-4000-8000-000000000984,False,,dev,
00000000-0000-4000-8000-000000000985,False,,dev,
00000000-0000-4000-8000-000000000986,False,,dev,
00000000-0000-4000-8000-000000000987,True,DUPLICATE,dev,
00000000-0000-4000-8000-000000000988,True,FEE_MISMATCH,dev,
00000000-0000-4000-8000-000000000989,False,,dev,
00000000-0000-4000-8000-000000000990,False,,dev,
00000000-0000-4000-8000-000000000991,True,FEE_MISMATCH,dev,
00000000-0000-4000-8000-000000000992,False,,dev,
00000000-0000-4000-8000-000000000993,False,,dev,
00000000-0000-4000-8000-000000000994,False,,test,
00000000-0000-4000-8000-000000000995,False,,dev,
00000000-0000-4000-8000-000000000996,True,FEE_MISMATCH,test,
00000000-0000-4000-8000-000000000997,False,,dev,
00000000-0000-4000-8000-000000000998,False,,dev,
00000000-0000-4000-8000-000000000999,False,,dev,
00000000-0000-4000-8000-000000001000,False,,dev,hard_tier: unmatched_bank_credit_resolvable
00000000-0000-4000-8000-000000001001,False,,dev,hard_tier: unmatched_bank_credit_resolvable
00000000-0000-4000-8000-000000001002,False,,dev,hard_tier: unmatched_bank_credit_resolvable
00000000-0000-4000-8000-000000001003,False,,test,hard_tier: unmatched_bank_credit_resolvable
00000000-0000-4000-8000-000000001004,False,,dev,hard_tier: unmatched_bank_credit_resolvable
00000000-0000-4000-8000-000000001005,False,,dev,hard_tier: unmatched_bank_credit_resolvable
00000000-0000-4000-8000-000000001006,False,,dev,hard_tier: unmatched_bank_credit_resolvable
00000000-0000-4000-8000-000000001007,False,,dev,hard_tier: unmatched_bank_credit_resolvable
00000000-0000-4000-8000-000000001008,False,,dev,hard_tier: unmatched_bank_credit_resolvable
00000000-0000-4000-8000-000000001009,False,,dev,hard_tier: unmatched_bank_credit_resolvable
00000000-0000-4000-8000-000000001010,False,,test,hard_tier: unmatched_bank_credit_resolvable
00000000-0000-4000-8000-000000001011,False,,dev,hard_tier: unmatched_bank_credit_resolvable
00000000-0000-4000-8000-000000001012,False,,dev,hard_tier: unmatched_bank_credit_resolvable
00000000-0000-4000-8000-000000001013,False,,dev,hard_tier: unmatched_bank_credit_resolvable
00000000-0000-4000-8000-000000001014,False,,dev,hard_tier: unmatched_bank_credit_resolvable
00000000-0000-4000-8000-000000001015,False,,test,hard_tier: unmatched_bank_credit_resolvable
00000000-0000-4000-8000-000000001016,False,,test,hard_tier: unmatched_bank_credit_resolvable
00000000-0000-4000-8000-000000001017,False,,dev,hard_tier: unmatched_bank_credit_resolvable
00000000-0000-4000-8000-000000001018,False,,dev,hard_tier: unmatched_bank_credit_resolvable
00000000-0000-4000-8000-000000001019,False,,dev,hard_tier: unmatched_bank_credit_resolvable
00000000-0000-4000-8000-000000001020,False,,dev,hard_tier: unmatched_bank_credit_resolvable
