id,payment_id,settlement_ref,gross_amount_paise,fee_paise,tax_paise,refund_paise,net_amount_paise,settlement_date
20000000-0000-4000-8000-000000000193,10000000-0000-4000-8000-000000000193,setl_DMT28LL6DOWX1H,597200,11944,2150,0,583106,2026-06-05
20000000-0000-4000-8000-000000000194,10000000-0000-4000-8000-000000000194,setl_39IIXHAIAW4OTU,669900,13398,2412,0,654090,2026-06-24
20000000-0000-4000-8000-000000000195,10000000-0000-4000-8000-000000000195,setl_AQX6RZCM8JJ6AV,1180400,23608,4249,0,1152543,2026-08-19
20000000-0000-4000-8000-000000000196,10000000-0000-4000-8000-000000000196,setl_ZEMDMZ5RGOI9WM,1216500,24330,4379,0,1187791,2026-06-25
20000000-0000-4000-8000-000000000197,10000000-0000-4000-8000-000000000197,setl_YVGDGFWMQX327Y,632900,12658,2278,0,617964,2026-08-12
20000000-0000-4000-8000-000000000198,10000000-0000-4000-8000-000000000198,setl_3GD60UGLBB8NMT,544700,10894,1961,0,531845,2026-08-06
20000000-0000-4000-8000-000000000199,10000000-0000-4000-8000-000000000199,setl_YOOK63RVWOZQXI,658700,13174,2371,0,643155,2026-07-20
20000000-0000-4000-8000-000000000200,10000000-0000-4000-8000-000000000200,setl_LU8M87MHXOFKCG,199000,3980,716,0,194304,2026-07-02
20000000-0000-4000-8000-000000000201,10000000-0000-4000-8000-000000000201,setl_WHO5QQ8QMXETIZ,386600,7732,1392,0,377476,2026-06-24
20000000-0000-4000-8000-000000000202,10000000-0000-4000-8000-000000000202,setl_V1TWBDCA75LD7M,745600,14912,2684,0,728004,2026-07-07
20000000-0000-4000-8000-000000000203,10000000-0000-4000-8000-000000000203,setl_U595CEKOF92Y8L,1107500,22150,3987,0,1081363,2026-07-31
20000000-0000-4000-8000-000000000204,10000000-0000-4000-8000-000000000204,setl_ZEMJGKCQY2656A,565300,11306,2035,0,551959,2026-06-08
20000000-0000-4000-8000-000000000205,10000000-0000-4000-8000-000000000205,setl_GAGHFT9ZZCGL9F,170100,3402,612,0,166086,2026-08-21
20000000-0000-4000-8000-000000000206,10000000-0000-4000-8000-000000000206,setl_VBMQQ749Q6QF1P,983500,19670,3541,0,960289,2026-08-20
20000000-0000-4000-8000-000000000207,10000000-0000-4000-8000-000000000207,setl_LWWVTMNYEURANI,732700,14654,2638,0,715408,2026-06-29
20000000-0000-4000-8000-000000000208,10000000-0000-4000-8000-000000000208,setl_AMWU28RL5H3G7V,1249000,43715,7869,0,1197416,2026-08-19
20000000-0000-4000-8000-000000000209,10000000-0000-4000-8000-000000000209,setl_GW1XL1BS0ZR7FD,766900,15338,2761,0,748801,2026-08-18
20000000-0000-4000-8000-000000000210,10000000-0000-4000-8000-000000000210,setl_CHBIRMC5S3OFAW,1400800,28016,5043,0,1367741,2026-08-25
20000000-0000-4000-8000-000000000211,10000000-0000-4000-8000-000000000211,setl_9VFRUK94IW54W4,1472500,29450,5301,0,1437749,2026-07-24
20000000-0000-4000-8000-000000000212,10000000-0000-4000-8000-000000000212,setl_3O9UBC1KKR2AJ5,1462100,43863,7895,0,1410342,2026-06-05
20000000-0000-4000-8000-000000000213,10000000-0000-4000-8000-000000000213,setl_TY6M79FMW04U92,970500,19410,3494,0,947596,2026-07-10
20000000-0000-4000-8000-000000000214,10000000-0000-4000-8000-000000000214,setl_W8GAKH3YCQE8XA,389800,7796,1403,0,380601,2026-06-04
20000000-0000-4000-8000-000000000216,10000000-0000-4000-8000-000000000216,setl_6KFKLDF4HRA136,175400,3508,631,0,171261,2026-06-14
20000000-0000-4000-8000-000000000217,10000000-0000-4000-8000-000000000217,setl_9NJC2GOUIFEZAC,476800,9536,1716,0,465548,2026-07-02
20000000-0000-4000-8000-000000000218,10000000-0000-4000-8000-000000000218,setl_6R8SO5WISRCVPU,947400,18948,3411,0,925041,2026-06-27
20000000-0000-4000-8000-000000000219,10000000-0000-4000-8000-000000000219,setl_JPX16F1KYNTL2U,866900,17338,3121,0,846441,2026-07-19
20000000-0000-4000-8000-000000000220,10000000-0000-4000-8000-000000000220,setl_4JTJ27YH6UAMWJ,764900,15298,2754,0,746848,2026-07-30
20000000-0000-4000-8000-000000000221,10000000-0000-4000-8000-000000000221,setl_541A1HYP5MASNP,416400,8328,1499,0,406573,2026-07-10
20000000-0000-4000-8000-000000000222,10000000-0000-4000-8000-000000000222,setl_BIZFWTJSJFFP5G,824200,16484,2967,0,804749,2026-07-14
20000000-0000-4000-8000-000000000223,10000000-0000-4000-8000-000000000223,setl_54UKIGDIX1CNAQ,1266400,25328,4559,0,1236513,2026-07-03
20000000-0000-4000-8000-000000000224,10000000-0000-4000-8000-000000000224,setl_PRQQ5QOB867KBQ,635800,12716,2289,0,620795,2026-07-10
20000000-0000-4000-8000-000000000225,10000000-0000-4000-8000-000000000225,setl_4JRCQ97RCQ6W94,172500,3450,621,0,168429,2026-08-13
20000000-0000-4000-8000-000000000226,10000000-0000-4000-8000-000000000226,setl_X17COPO9MNLR97,194300,3886,699,0,189715,2026-07-24
20000000-0000-4000-8000-000000000227,10000000-0000-4000-8000-000000000227,setl_9DVWS3KCVJXZDV,1402000,28040,5047,0,1368913,2026-08-14
20000000-0000-4000-8000-000000000228,10000000-0000-4000-8000-000000000228,setl_FGCB4JGRXOZLEL,264500,5290,952,0,258258,2026-07-05
20000000-0000-4000-8000-000000000229,10000000-0000-4000-8000-000000000229,setl_8VK9QKAV8C3PQ5,191200,3824,688,0,186688,2026-07-19
20000000-0000-4000-8000-000000000230,10000000-0000-4000-8000-000000000230,setl_YCX8AE0JXYO6HF,1442900,28858,5194,0,1408848,2026-08-29
20000000-0000-4000-8000-000000000231,10000000-0000-4000-8000-000000000231,setl_B42P31OGWRVZ90,1306800,26136,4704,0,1275960,2026-06-14
20000000-0000-4000-8000-000000000232,10000000-0000-4000-8000-000000000232,setl_K499NR0OAKGDES,1209200,24184,4353,0,1180663,2026-06-22
20000000-0000-4000-8000-000000000233,10000000-0000-4000-8000-000000000233,setl_MG7ZD3Q0E03YIO,1458300,29166,5250,0,1423884,2026-08-26
20000000-0000-4000-8000-000000000234,10000000-0000-4000-8000-000000000234,setl_AHDZOMQFXEN9NS,1243400,24868,4476,0,1214056,2026-06-17
20000000-0000-4000-8000-000000000235,10000000-0000-4000-8000-000000000235,setl_RH8S7DZSYJX20A,1279900,25598,4608,0,1249694,2026-08-09
20000000-0000-4000-8000-000000000236,10000000-0000-4000-8000-000000000236,setl_8ACUEOBQT0D9TZ,1160200,34806,6265,0,1119129,2026-07-08
20000000-0000-4000-8000-000000000237,10000000-0000-4000-8000-000000000237,setl_UYG3IBG3HKCQWB,1399500,27990,5038,0,1366472,2026-06-03
20000000-0000-4000-8000-000000000238,10000000-0000-4000-8000-000000000238,setl_01AONT75EZ6IZ8,1495900,29918,5385,0,1460597,2026-06-21
20000000-0000-4000-8000-000000000239,10000000-0000-4000-8000-000000000239,setl_XA3BL13VCG8D2T,248800,4976,896,0,242928,2026-06-30
20000000-0000-4000-8000-000000000240,10000000-0000-4000-8000-000000000240,setl_EO2S9NBLGU0TBQ,1311400,26228,4721,0,1280451,2026-06-28
20000000-0000-4000-8000-000000000241,10000000-0000-4000-8000-000000000241,setl_GUY0OFIPZN0THL,1423900,28478,5126,0,1390296,2026-06-12
20000000-0000-4000-8000-000000000242,10000000-0000-4000-8000-000000000242,setl_B9IDYREX9BOBCD,355100,7102,1278,0,346720,2026-07-25
20000000-0000-4000-8000-000000000243,10000000-0000-4000-8000-000000000243,setl_ES1KTIOR4V1OG0,1171400,23428,4217,0,1143755,2026-07-02
20000000-0000-4000-8000-000000000244,10000000-0000-4000-8000-000000000244,setl_QL0DGH6M3SGUR4,1156400,23128,4163,0,1129109,2026-08-26
20000000-0000-4000-8000-000000000245,10000000-0000-4000-8000-000000000245,setl_3OVU7PW35X3X10,1205800,24116,4341,0,1177343,2026-07-15
20000000-0000-4000-8000-000000000246,10000000-0000-4000-8000-000000000246,setl_VLX6X6SXUA3KAM,943800,18876,3398,0,921526,2026-07-07
20000000-0000-4000-8000-000000000247,10000000-0000-4000-8000-000000000247,setl_643F1AYSV6O9E9,1120900,22418,4035,0,1094447,2026-07-08
20000000-0000-4000-8000-000000000248,10000000-0000-4000-8000-000000000248,setl_EA20RWRNBFZV1J,1047100,20942,3770,0,1022388,2026-06-10
20000000-0000-4000-8000-000000000249,10000000-0000-4000-8000-000000000249,setl_85LFOS9DJ9IHJD,642200,12844,2312,0,627044,2026-08-11
20000000-0000-4000-8000-000000000250,10000000-0000-4000-8000-000000000250,setl_ZTWO7ERC4R6S34,737400,14748,2655,0,719997,2026-06-05
20000000-0000-4000-8000-000000000251,10000000-0000-4000-8000-000000000251,setl_LBV0XT9VYSKE5M,247200,4944,890,0,241366,2026-08-22
20000000-0000-4000-8000-000000000252,10000000-0000-4000-8000-000000000252,setl_SOGWIBJB6M9NWY,1107200,22144,3986,0,1081070,2026-08-23
20000000-0000-4000-8000-000000000253,10000000-0000-4000-8000-000000000253,setl_HZMVYD47DZNAXS,914700,18294,3293,0,893113,2026-08-03
20000000-0000-4000-8000-000000000254,10000000-0000-4000-8000-000000000254,setl_P4B8J4ZXD82BMQ,160800,3216,579,0,157005,2026-07-28
20000000-0000-4000-8000-000000000255,10000000-0000-4000-8000-000000000255,setl_SKWECY9A7ABFLX,902800,18056,3250,0,881494,2026-07-09
20000000-0000-4000-8000-000000000256,10000000-0000-4000-8000-000000000256,setl_S2GT30GCHF4AKD,838400,16768,3018,0,818614,2026-06-30
20000000-0000-4000-8000-000000000257,10000000-0000-4000-8000-000000000257,setl_QHPZHUUG4BGF86,73400,1468,264,0,71668,2026-08-12
20000000-0000-4000-8000-000000000259,10000000-0000-4000-8000-000000000259,setl_F31D2O25TG5JTV,305500,6110,1100,0,298290,2026-08-08
20000000-0000-4000-8000-000000000261,10000000-0000-4000-8000-000000000261,setl_FHEYZQQXBV0DEO,803000,16060,2891,0,784049,2026-07-24
20000000-0000-4000-8000-000000000263,10000000-0000-4000-8000-000000000263,setl_8EJPMLNL7HA752,1167800,23356,4204,0,1140240,2026-06-17
20000000-0000-4000-8000-000000000264,10000000-0000-4000-8000-000000000264,setl_PY9NPGIRD4JPDT,1071800,21436,3858,0,1046506,2026-08-11
20000000-0000-4000-8000-000000000265,10000000-0000-4000-8000-000000000265,setl_ZAUGTTMPPJBEAH,779200,15584,2805,0,760811,2026-06-02
20000000-0000-4000-8000-000000000266,10000000-0000-4000-8000-000000000266,setl_I9C2BVS3K337OV,752100,15042,2708,0,734350,2026-08-17
20000000-0000-4000-8000-000000000267,10000000-0000-4000-8000-000000000267,setl_DBFXA2WD7772IY,994900,19898,3582,0,971420,2026-06-27
20000000-0000-4000-8000-000000000268,10000000-0000-4000-8000-000000000268,setl_7SR3JFYUSQ1U97,741300,14826,2669,0,723805,2026-08-02
20000000-0000-4000-8000-000000000269,10000000-0000-4000-8000-000000000269,setl_PFMNF7UIWJTA88,1117600,22352,4023,0,1091225,2026-06-18
20000000-0000-4000-8000-000000000270,10000000-0000-4000-8000-000000000270,setl_F6KKFEDLBGKBUO,1068600,21372,3847,0,1043381,2026-06-08
20000000-0000-4000-8000-000000000271,10000000-0000-4000-8000-000000000271,setl_6DMJLXDW0YCYRN,1039800,20796,3743,0,1015261,2026-08-03
20000000-0000-4000-8000-000000000272,10000000-0000-4000-8000-000000000272,setl_PF37L5RPTBQ818,957700,19154,3448,0,935098,2026-06-09
20000000-0000-4000-8000-000000000273,10000000-0000-4000-8000-000000000273,setl_N9S8TSNC19ARSO,306400,6128,1103,0,299169,2026-08-08
20000000-0000-4000-8000-000000000274,10000000-0000-4000-8000-000000000274,setl_LJ29JB8JXKQ054,393400,7868,1416,0,384116,2026-07-01
20000000-0000-4000-8000-000000000275,10000000-0000-4000-8000-000000000275,setl_ZSFWI45A4520SZ,641600,12832,2310,0,626458,2026-06-21
20000000-0000-4000-8000-000000000276,10000000-0000-4000-8000-000000000276,setl_9LUERJQENBD0V0,414600,8292,1493,0,404815,2026-06-09
20000000-0000-4000-8000-000000000277,10000000-0000-4000-8000-000000000277,setl_NADKN2K7IT7XXD,367300,7346,1322,0,358632,2026-06-19
20000000-0000-4000-8000-000000000278,10000000-0000-4000-8000-000000000278,setl_AQLO36JWBWNUHP,736700,14734,2652,0,719314,2026-06-17
20000000-0000-4000-8000-000000000279,10000000-0000-4000-8000-000000000279,setl_A9TA76NFCQML8Q,1402500,28050,5049,0,1369401,2026-07-16
20000000-0000-4000-8000-000000000280,10000000-0000-4000-8000-000000000280,setl_AU7BWHZMJBG3K5,1201100,24022,4324,0,1172754,2026-06-02
20000000-0000-4000-8000-000000000281,10000000-0000-4000-8000-000000000281,setl_N85P3EBQ3VYAR6,1308100,26162,4709,0,1277229,2026-08-23
20000000-0000-4000-8000-000000000282,10000000-0000-4000-8000-000000000282,setl_J13M7PC59P0QVH,351100,7022,1264,0,342814,2026-08-13
20000000-0000-4000-8000-000000000283,10000000-0000-4000-8000-000000000283,setl_QSNVYF2ZQOYGWO,281100,5622,1012,0,274466,2026-07-16
20000000-0000-4000-8000-000000000284,10000000-0000-4000-8000-000000000284,setl_0YX6X3B9KYHKZH,1327200,26544,4778,0,1295878,2026-08-08
20000000-0000-4000-8000-000000000285,10000000-0000-4000-8000-000000000285,setl_BZIRJYZ8XUKU8N,259900,5198,936,0,253766,2026-06-20
20000000-0000-4000-8000-000000000286,10000000-0000-4000-8000-000000000286,setl_F6DOHE7KY87Q19,524000,10480,1886,0,511634,2026-08-03
20000000-0000-4000-8000-000000000287,10000000-0000-4000-8000-000000000287,setl_URANDDEPTLT05U,748800,14976,2696,0,731128,2026-08-15
20000000-0000-4000-8000-000000000288,10000000-0000-4000-8000-000000000288,setl_K9X0740C98UZZY,1096900,21938,3949,0,1071013,2026-07-23
20000000-0000-4000-8000-000000000289,10000000-0000-4000-8000-000000000289,setl_ACO58P8O85BIOF,1429900,42897,7721,0,1379282,2026-06-15
20000000-0000-4000-8000-000000000290,10000000-0000-4000-8000-000000000290,setl_8W07FIL3DVYJHM,504000,10080,1814,0,492106,2026-08-16
20000000-0000-4000-8000-000000000291,10000000-0000-4000-8000-000000000291,setl_8PU9JN01N3P6EG,1434700,28694,5165,0,1400841,2026-07-28
20000000-0000-4000-8000-000000000292,10000000-0000-4000-8000-000000000292,setl_LLZCUH1I8YATYE,622700,12454,2242,0,608004,2026-08-14
20000000-0000-4000-8000-000000000293,10000000-0000-4000-8000-000000000293,setl_KC37WMFPTA7LS9,1444800,28896,5201,0,1410703,2026-06-10
20000000-0000-4000-8000-000000000294,10000000-0000-4000-8000-000000000294,setl_6XHIGX1PZGSVAN,344400,6888,1240,0,336272,2026-08-06
20000000-0000-4000-8000-000000000295,10000000-0000-4000-8000-000000000295,setl_ZJ42RL1EH8HYF8,43000,860,155,0,41985,2026-08-27
20000000-0000-4000-8000-000000000296,10000000-0000-4000-8000-000000000296,setl_AXHNOC2XI3RNC0,1436200,28724,5170,0,1402306,2026-06-11
20000000-0000-4000-8000-000000000297,10000000-0000-4000-8000-000000000297,setl_Z6WQUQB8RCP6I2,118500,2370,427,0,115703,2026-07-17
20000000-0000-4000-8000-000000000298,10000000-0000-4000-8000-000000000298,setl_ABF8QLT1RKQQL7,859500,17190,3094,0,839216,2026-08-07
20000000-0000-4000-8000-000000000299,10000000-0000-4000-8000-000000000299,setl_O7OPKLJ670LJC6,384800,7696,1385,0,375719,2026-06-03
20000000-0000-4000-8000-000000000300,10000000-0000-4000-8000-000000000300,setl_L6SGW2NRV4EIBK,962900,19258,3466,0,940176,2026-07-01
20000000-0000-4000-8000-000000000301,10000000-0000-4000-8000-000000000301,setl_G3FYE4HQGOXAIQ,724800,14496,2609,0,707695,2026-08-31
20000000-0000-4000-8000-000000000302,10000000-0000-4000-8000-000000000302,setl_57FHSF2AALUDHA,451600,9032,1626,0,440942,2026-08-23
20000000-0000-4000-8000-000000000303,10000000-0000-4000-8000-000000000303,setl_QFF2K5C3Z6J5Q1,1223600,24472,4405,0,1194723,2026-08-09
20000000-0000-4000-8000-000000000304,10000000-0000-4000-8000-000000000304,setl_D9EQSIMYO7WY66,85600,1712,308,0,83580,2026-07-22
20000000-0000-4000-8000-000000000305,10000000-0000-4000-8000-000000000305,setl_KP6ASSSULJAF4W,317700,9531,1716,0,306453,2026-06-21
20000000-0000-4000-8000-000000000306,10000000-0000-4000-8000-000000000306,setl_BVLXUIIY3XGWK1,48600,972,175,0,47453,2026-06-20
20000000-0000-4000-8000-000000000307,10000000-0000-4000-8000-000000000307,setl_LLE4A2G76RWR3S,629500,12590,2266,0,614644,2026-08-09
20000000-0000-4000-8000-000000000308,10000000-0000-4000-8000-000000000308,setl_FZDTC5PAYGAA70,1220400,24408,4393,0,1191599,2026-08-17
20000000-0000-4000-8000-000000000309,10000000-0000-4000-8000-000000000309,setl_MEWT33OODPK1AC,1367700,27354,4924,0,1335422,2026-07-07
20000000-0000-4000-8000-000000000310,10000000-0000-4000-8000-000000000310,setl_SD8P4XTKXGY93F,712100,14242,2564,0,695294,2026-06-09
20000000-0000-4000-8000-000000000311,10000000-0000-4000-8000-000000000311,setl_UY4KJ8GVSKOI4S,56700,1134,204,0,55362,2026-06-18
20000000-0000-4000-8000-000000000312,10000000-0000-4000-8000-000000000312,setl_3TW0J49TO5A7QN,925700,18514,3333,0,903853,2026-07-11
20000000-0000-4000-8000-000000000313,10000000-0000-4000-8000-000000000313,setl_8JV7OJMP6O6F7N,843400,16868,3036,0,823496,2026-06-20
20000000-0000-4000-8000-000000000314,10000000-0000-4000-8000-000000000314,setl_0OX87CZR7XWQF1,998400,19968,3594,0,974838,2026-07-21
20000000-0000-4000-8000-000000000315,10000000-0000-4000-8000-000000000315,setl_3UHK6HMRTIEHC2,443100,8862,1595,0,432643,2026-06-16
20000000-0000-4000-8000-000000000316,10000000-0000-4000-8000-000000000316,setl_IA63YMDDVXKKXO,1352900,27058,4870,0,1320972,2026-08-03
20000000-0000-4000-8000-000000000317,10000000-0000-4000-8000-000000000317,setl_DJ7P1F99DGHBTM,1101700,22034,3966,0,1075700,2026-06-24
20000000-0000-4000-8000-000000000318,10000000-0000-4000-8000-000000000318,setl_U2CI4EURE5MIPU,360200,7204,1297,0,351699,2026-07-08
20000000-0000-4000-8000-000000000319,10000000-0000-4000-8000-000000000319,setl_NVUM2ENI8WX46Q,362300,7246,1304,0,353750,2026-06-20
20000000-0000-4000-8000-000000000320,10000000-0000-4000-8000-000000000320,setl_WYQTUV27UUBRJ1,510700,10214,1839,0,498647,2026-06-24
20000000-0000-4000-8000-000000000321,10000000-0000-4000-8000-000000000321,setl_0HKRAJIAA67MSW,216200,4324,778,0,211098,2026-06-22
20000000-0000-4000-8000-000000000323,10000000-0000-4000-8000-000000000323,setl_DTWBKSDNBATQXC,267300,5346,962,0,260992,2026-06-21
20000000-0000-4000-8000-000000000324,10000000-0000-4000-8000-000000000324,setl_5ZKOERUT9C4QLO,775900,15518,2793,0,757589,2026-08-04
20000000-0000-4000-8000-000000000325,10000000-0000-4000-8000-000000000325,setl_YVMNEDYL7U4GP5,1030800,20616,3711,0,1006473,2026-08-08
20000000-0000-4000-8000-000000000326,10000000-0000-4000-8000-000000000326,setl_LITSJ8BFI8OJGZ,823800,16476,2966,0,804358,2026-06-19
20000000-0000-4000-8000-000000000327,10000000-0000-4000-8000-000000000327,setl_3Y8UQZBA2MT4C4,1278300,25566,4602,0,1248132,2026-06-26
20000000-0000-4000-8000-000000000328,10000000-0000-4000-8000-000000000328,setl_UZ5PFBCE5Z3ZTD,1263800,25276,4550,0,1233974,2026-06-28
20000000-0000-4000-8000-000000000329,10000000-0000-4000-8000-000000000329,setl_5CVHJOBEIFDD56,502600,10052,1809,0,490739,2026-08-29
20000000-0000-4000-8000-000000000330,10000000-0000-4000-8000-000000000330,setl_4JM8C9TFLDY3YG,311000,6220,1120,0,303660,2026-07-23
20000000-0000-4000-8000-000000000331,10000000-0000-4000-8000-000000000331,setl_P0NFDD2PJ0MMUG,967100,19342,3482,0,944276,2026-06-08
20000000-0000-4000-8000-000000000333,10000000-0000-4000-8000-000000000333,setl_HVTVV8C3BAK73I,1434100,28682,5163,0,1400255,2026-08-08
20000000-0000-4000-8000-000000000334,10000000-0000-4000-8000-000000000334,setl_1ZQ8DAYDW9F6Y5,35300,706,127,0,34467,2026-07-20
20000000-0000-4000-8000-000000000335,10000000-0000-4000-8000-000000000335,setl_2KH0ETHETKCAKD,1161800,23236,4182,0,1134382,2026-06-19
20000000-0000-4000-8000-000000000336,10000000-0000-4000-8000-000000000336,setl_R3EV1RDNF4X13Q,709000,14180,2552,0,692268,2026-07-27
20000000-0000-4000-8000-000000000337,10000000-0000-4000-8000-000000000337,setl_GJ1YOFQT49QPEQ,1108700,22174,3991,0,1082535,2026-08-02
20000000-0000-4000-8000-000000000338,10000000-0000-4000-8000-000000000338,setl_4PJAGXLQ0S5RMJ,988700,19774,3559,0,965367,2026-06-26
20000000-0000-4000-8000-000000000339,10000000-0000-4000-8000-000000000339,setl_V3G60992A96GOR,217600,4352,783,0,212465,2026-07-08
20000000-0000-4000-8000-000000000340,10000000-0000-4000-8000-000000000340,setl_ZHVEZ9RTD6ENMB,1433800,28676,5162,0,1399962,2026-08-03
20000000-0000-4000-8000-000000000341,10000000-0000-4000-8000-000000000341,setl_JUBI6MGHAGMB36,1406700,28134,5064,0,1373502,2026-07-16
20000000-0000-4000-8000-000000000342,10000000-0000-4000-8000-000000000342,setl_6WW8EIRHRLNF6N,719000,14380,2588,0,702032,2026-08-11
20000000-0000-4000-8000-000000000343,10000000-0000-4000-8000-000000000343,setl_LADH1DXKXB4RVW,1478600,29572,5323,0,1443705,2026-08-13
20000000-0000-4000-8000-000000000344,10000000-0000-4000-8000-000000000344,setl_SG0G1ZZROG0JRX,362200,7244,1304,0,353652,2026-06-19
20000000-0000-4000-8000-000000000345,10000000-0000-4000-8000-000000000345,setl_EOJ3M48NGC4XAI,1463000,29260,5267,0,1428473,2026-06-17
20000000-0000-4000-8000-000000000346,10000000-0000-4000-8000-000000000346,setl_IE952EX2JZ8K7Z,1381300,27626,4973,0,1348701,2026-06-05
20000000-0000-4000-8000-000000000347,10000000-0000-4000-8000-000000000347,setl_HM22SNJU9F51NI,183800,3676,662,0,179462,2026-07-21
20000000-0000-4000-8000-000000000348,10000000-0000-4000-8000-000000000348,setl_TQX45JOQYNIT38,1299500,25990,4678,0,1268832,2026-08-27
20000000-0000-4000-8000-000000000350,10000000-0000-4000-8000-000000000350,setl_HYGSW419A42W44,692100,13842,2492,0,675766,2026-08-08
20000000-0000-4000-8000-000000000351,10000000-0000-4000-8000-000000000351,setl_6AP3VGVFHZT8I5,310400,6208,1117,0,303075,2026-06-18
20000000-0000-4000-8000-000000000352,10000000-0000-4000-8000-000000000352,setl_E5S517DXJ17X6X,1308200,26164,4710,0,1277326,2026-07-27
20000000-0000-4000-8000-000000000353,10000000-0000-4000-8000-000000000353,setl_PA7YZ5ND2OEUT4,1445500,28910,5204,0,1411386,2026-08-09
20000000-0000-4000-8000-000000000354,10000000-0000-4000-8000-000000000354,setl_VXQE1IL46LMI1J,253500,5070,913,0,247517,2026-06-08
20000000-0000-4000-8000-000000000355,10000000-0000-4000-8000-000000000355,setl_GSG8UENO88UOGM,720900,14418,2595,0,703887,2026-08-15
20000000-0000-4000-8000-000000000356,10000000-0000-4000-8000-000000000356,setl_W0C20X450UHEH3,176600,3532,636,0,172432,2026-06-15
20000000-0000-4000-8000-000000000357,10000000-0000-4000-8000-000000000357,setl_RNWAWO7PLR1X08,1017000,20340,3661,0,992999,2026-07-08
20000000-0000-4000-8000-000000000358,10000000-0000-4000-8000-000000000358,setl_V2RA0T51LC8A4O,1158600,23172,4171,0,1131257,2026-08-26
20000000-0000-4000-8000-000000000359,10000000-0000-4000-8000-000000000359,setl_AI3AL6EJA1V2TG,1235500,24710,4448,0,1206342,2026-07-18
20000000-0000-4000-8000-000000000360,10000000-0000-4000-8000-000000000360,setl_S8U9BG9ZVWT0Y5,1182000,23640,4255,0,1154105,2026-07-26
20000000-0000-4000-8000-000000000361,10000000-0000-4000-8000-000000000361,setl_COCWMIJ5RNO5GL,1003900,20078,3614,0,980208,2026-07-22
20000000-0000-4000-8000-000000000362,10000000-0000-4000-8000-000000000362,setl_FH71UZN4U38BWT,163600,3272,589,0,159739,2026-06-25
20000000-0000-4000-8000-000000000363,10000000-0000-4000-8000-000000000363,setl_A8O34LPQK5FP7A,589800,11796,2123,0,575881,2026-06-16
20000000-0000-4000-8000-000000000364,10000000-0000-4000-8000-000000000364,setl_874OHL5THLVJYQ,949100,18982,3417,0,926701,2026-07-23
20000000-0000-4000-8000-000000000366,10000000-0000-4000-8000-000000000366,setl_KE8RCVFV2R35LJ,407800,8156,1468,0,398176,2026-07-06
20000000-0000-4000-8000-000000000367,10000000-0000-4000-8000-000000000367,setl_F4IO2XM43O8JOC,794700,15894,2861,0,775945,2026-08-27
20000000-0000-4000-8000-000000000368,10000000-0000-4000-8000-000000000368,setl_LK7IAZGQ095EGV,1170300,23406,4213,0,1142681,2026-07-26
20000000-0000-4000-8000-000000000369,10000000-0000-4000-8000-000000000369,setl_J1N5T844QH2BTU,1162700,23254,4186,0,1135260,2026-08-25
20000000-0000-4000-8000-000000000370,10000000-0000-4000-8000-000000000370,setl_KF4HT69A14350Q,878000,17560,3161,0,857279,2026-08-25
20000000-0000-4000-8000-000000000371,10000000-0000-4000-8000-000000000371,setl_BH1NYKS9URXIJA,1369400,27388,4930,0,1337082,2026-06-11
20000000-0000-4000-8000-000000000372,10000000-0000-4000-8000-000000000372,setl_PR7H4PZNGVXXYN,1451500,29030,5225,0,1417245,2026-06-10
20000000-0000-4000-8000-000000000373,10000000-0000-4000-8000-000000000373,setl_C2PLHS95TWBQHS,1132800,22656,4078,0,1106066,2026-08-02
20000000-0000-4000-8000-000000000374,10000000-0000-4000-8000-000000000374,setl_3XR6N18BEQERFT,207500,4150,747,0,202603,2026-08-18
20000000-0000-4000-8000-000000000375,10000000-0000-4000-8000-000000000375,setl_V5IJ3JL9TDCC58,744400,14888,2680,0,726832,2026-08-30
20000000-0000-4000-8000-000000000376,10000000-0000-4000-8000-000000000376,setl_LHRX5M8NZF6YXI,605000,12100,2178,0,590722,2026-06-12
20000000-0000-4000-8000-000000000377,10000000-0000-4000-8000-000000000377,setl_RQA9VZEOX981BF,861400,17228,3101,0,841071,2026-08-10
20000000-0000-4000-8000-000000000378,10000000-0000-4000-8000-000000000378,setl_CFK3EKWH1MQ46P,238800,4776,860,0,233164,2026-08-14
20000000-0000-4000-8000-000000000379,10000000-0000-4000-8000-000000000379,setl_TRG6IAQIIJNN0D,93500,1870,337,0,91293,2026-07-24
20000000-0000-4000-8000-000000000380,10000000-0000-4000-8000-000000000380,setl_QBYWLKLQBXXA53,183500,3670,661,0,179169,2026-08-25
20000000-0000-4000-8000-000000000381,10000000-0000-4000-8000-000000000381,setl_BL5VGGNFA8014E,681300,13626,2453,0,665221,2026-08-12
20000000-0000-4000-8000-000000000382,10000000-0000-4000-8000-000000000382,setl_W3M4DY99O3UCR6,303700,6074,1093,0,296533,2026-07-08
20000000-0000-4000-8000-000000000383,10000000-0000-4000-8000-000000000383,setl_X780TIJ7KTSPYA,228400,4568,822,0,223010,2026-06-18
20000000-0000-4000-8000-000000000384,10000000-0000-4000-8000-000000000384,setl_9OH12PGX409WNZ,641700,12834,2310,0,626556,2026-07-02
20000000-0000-4000-8000-000000000385,10000000-0000-4000-8000-000000000385,setl_V1CIJJRX3XHYTD,1121200,22424,4036,0,1094740,2026-07-10
20000000-0000-4000-8000-000000000386,10000000-0000-4000-8000-000000000386,setl_T59HHPZUYR7VHT,887600,17752,3195,0,866653,2026-08-27
